relation_id,source_type,source_id,relation_type,target_type,target_id
805,disease,192,supports,symptom,1
806,disease,618,related_to,symptom,653
807,acupoint,707,related_to,disease,157
808,symptom,623,supports,disease,16
809,disease,69,supports,acupoint,398
810,disease,431,related_to,acupoint,240
811,disease,775,related_to,disease,455
812,acupoint,85,related_to,disease,148
813,disease,425,treats,acupoint,429
814,symptom,574,treats,disease,602
815,symptom,60,treats,disease,226
816,symptom,21,supports,disease,200
817,disease,741,related_to,symptom,629
818,acupoint,656,supports,disease,303
819,disease,309,related_to,disease,185
820,disease,10,supports,disease,692
821,acupoint,247,supports,acupoint,257
822,acupoint,218,related_to,symptom,5
823,acupoint,281,treats,disease,727
824,acupoint,316,treats,symptom,339
825,disease,253,related_to,symptom,111
826,disease,548,related_to,disease,470
827,disease,599,treats,disease,179
828,disease,577,related_to,acupoint,167
829,disease,169,related_to,disease,63
830,acupoint,782,treats,acupoint,673
831,acupoint,636,related_to,symptom,615
832,disease,368,treats,acupoint,85
833,disease,656,supports,acupoint,538
834,disease,232,treats,disease,21
835,acupoint,620,related_to,disease,189
836,symptom,633,supports,acupoint,454
837,acupoint,102,related_to,disease,161
838,symptom,143,treats,acupoint,310
839,acupoint,418,related_to,symptom,788
840,acupoint,123,related_to,symptom,247
841,symptom,181,related_to,disease,619
842,acupoint,487,treats,disease,227
843,acupoint,364,treats,acupoint,125
844,acupoint,601,treats,symptom,47
845,disease,545,related_to,acupoint,190
846,acupoint,47,related_to,acupoint,688
847,symptom,50,treats,symptom,246
848,symptom,250,treats,disease,634
849,acupoint,502,supports,disease,87
850,symptom,64,treats,acupoint,662
851,acupoint,189,supports,symptom,664
852,disease,441,treats,disease,150
853,acupoint,349,related_to,symptom,736
854,symptom,288,supports,disease,66
855,symptom,758,related_to,disease,615
856,disease,3,supports,disease,594
857,symptom,147,treats,acupoint,293
858,disease,745,treats,acupoint,761
859,acupoint,85,related_to,symptom,643
860,disease,477,supports,acupoint,292
861,disease,386,related_to,disease,752
862,disease,251,related_to,acupoint,758
863,acupoint,630,related_to,disease,201
864,symptom,630,supports,acupoint,83
865,symptom,463,related_to,disease,431
866,symptom,439,related_to,acupoint,353
867,acupoint,675,related_to,symptom,778
868,disease,69,treats,acupoint,590
869,acupoint,568,treats,symptom,664
870,disease,489,supports,acupoint,417
871,symptom,76,supports,symptom,62
872,acupoint,136,treats,acupoint,692
873,acupoint,401,related_to,symptom,561
874,symptom,453,treats,disease,645
875,disease,648,related_to,acupoint,344
876,acupoint,139,treats,acupoint,701
877,disease,127,supports,disease,600
878,acupoint,74,treats,disease,652
879,symptom,738,related_to,symptom,525
880,disease,425,treats,disease,86
881,acupoint,293,treats,symptom,320
882,acupoint,23,treats,acupoint,765
883,acupoint,465,related_to,acupoint,584
884,symptom,579,supports,acupoint,250
885,symptom,715,treats,acupoint,147
886,disease,448,related_to,symptom,675
887,symptom,515,related_to,disease,628
888,acupoint,130,related_to,symptom,731
889,disease,106,related_to,symptom,568
890,acupoint,700,related_to,disease,351
891,symptom,74,related_to,acupoint,537
892,acupoint,43,treats,acupoint,798
893,disease,684,treats,disease,362
894,acupoint,718,related_to,disease,300
895,acupoint,442,related_to,acupoint,378
896,acupoint,148,related_to,acupoint,287
897,disease,354,treats,acupoint,501
898,disease,689,related_to,disease,770
899,disease,629,related_to,disease,267
900,symptom,452,supports,disease,603
901,disease,164,treats,disease,592
902,disease,726,related_to,acupoint,23
903,disease,417,supports,acupoint,323
904,acupoint,424,supports,acupoint,582
905,disease,335,related_to,symptom,342
906,acupoint,147,supports,acupoint,432
907,acupoint,769,related_to,disease,729
908,disease,184,supports,acupoint,758
909,disease,720,treats,symptom,452
910,symptom,797,treats,disease,702
911,disease,142,treats,acupoint,590
912,acupoint,309,related_to,symptom,381
913,acupoint,191,treats,acupoint,300
914,disease,473,supports,symptom,717
915,symptom,748,supports,acupoint,294
916,disease,505,supports,symptom,475
917,acupoint,383,treats,symptom,299
918,symptom,672,treats,disease,25
919,acupoint,236,supports,symptom,543
920,acupoint,96,related_to,disease,569
921,symptom,148,treats,acupoint,456
922,symptom,749,treats,symptom,58
923,symptom,716,supports,disease,325
924,acupoint,735,related_to,disease,410
925,symptom,456,treats,disease,202
926,disease,646,treats,symptom,144
927,symptom,437,treats,acupoint,116
928,acupoint,142,treats,acupoint,51
929,symptom,693,supports,disease,516
930,disease,130,related_to,disease,792
931,symptom,209,treats,acupoint,434
932,disease,692,supports,disease,24
933,symptom,171,supports,symptom,620
934,disease,511,supports,symptom,654
935,acupoint,715,treats,disease,9
936,disease,656,supports,disease,622
937,disease,446,supports,acupoint,25
938,symptom,380,related_to,disease,582
939,symptom,54,treats,acupoint,150
940,disease,637,related_to,acupoint,578
941,acupoint,384,treats,symptom,1
942,acupoint,111,related_to,disease,401
943,acupoint,487,related_to,symptom,733
944,symptom,726,supports,acupoint,554
945,acupoint,222,supports,symptom,522
946,symptom,655,supports,symptom,37
947,disease,262,supports,acupoint,63
948,disease,63,related_to,acupoint,66
949,disease,416,related_to,symptom,349
950,acupoint,704,treats,disease,196
951,symptom,650,supports,acupoint,282
952,symptom,662,treats,disease,318
953,disease,328,related_to,symptom,52
954,acupoint,44,supports,symptom,13
955,acupoint,413,supports,disease,391
956,disease,459,treats,disease,462
957,symptom,269,treats,acupoint,623
958,acupoint,159,related_to,symptom,106
959,disease,621,supports,symptom,573
960,symptom,721,treats,disease,719
961,acupoint,447,treats,acupoint,375
962,symptom,399,related_to,symptom,433
963,acupoint,88,supports,symptom,482
964,disease,450,related_to,symptom,754
965,symptom,534,treats,symptom,204
966,acupoint,424,treats,disease,43
967,symptom,329,treats,disease,550
968,acupoint,384,treats,disease,366
969,symptom,553,treats,symptom,357
970,disease,336,related_to,symptom,154
971,symptom,379,treats,disease,246
972,acupoint,593,supports,symptom,789
973,symptom,168,related_to,acupoint,398
974,disease,676,treats,acupoint,480
975,symptom,494,related_to,symptom,45
976,acupoint,698,related_to,symptom,275
977,disease,439,supports,disease,620
978,acupoint,5,treats,acupoint,156
979,symptom,350,treats,acupoint,474
980,acupoint,491,related_to,disease,607
981,symptom,663,treats,disease,325
982,acupoint,654,related_to,symptom,728
983,acupoint,169,related_to,acupoint,531
984,disease,308,related_to,acupoint,245
985,acupoint,558,related_to,acupoint,8
986,symptom,578,related_to,acupoint,740
987,acupoint,655,related_to,acupoint,569
988,symptom,171,related_to,disease,481
989,disease,765,treats,acupoint,779
990,symptom,300,treats,disease,132
991,symptom,751,related_to,symptom,517
992,disease,204,treats,symptom,63
993,acupoint,454,treats,acupoint,75
994,acupoint,145,supports,disease,145
995,acupoint,303,supports,disease,501
996,acupoint,695,treats,disease,757
997,symptom,496,supports,symptom,458
998,disease,97,supports,symptom,438
999,acupoint,695,supports,symptom,647
1000,disease,111,related_to,disease,727
1001,symptom,445,related_to,disease,413
1002,disease,417,related_to,acupoint,622
1003,symptom,741,supports,disease,537
1004,acupoint,200,related_to,disease,17
1005,acupoint,630,supports,disease,156
1006,acupoint,289,treats,symptom,389
1007,symptom,730,related_to,acupoint,800
1008,disease,640,treats,symptom,187
1009,acupoint,91,supports,acupoint,779
1010,disease,250,supports,symptom,14
1011,disease,22,related_to,symptom,292
1012,disease,688,treats,disease,52
1013,acupoint,343,related_to,symptom,601
1014,acupoint,85,related_to,acupoint,764
1015,symptom,99,treats,acupoint,407
1016,symptom,156,related_to,acupoint,32
1017,symptom,34,treats,disease,358
1018,symptom,586,supports,acupoint,686
1019,disease,480,related_to,symptom,467
1020,symptom,209,treats,disease,296
1021,symptom,513,supports,acupoint,367
1022,disease,92,supports,acupoint,111
1023,disease,585,related_to,disease,584
1024,acupoint,259,related_to,acupoint,728
1025,symptom,424,supports,disease,291
1026,symptom,246,treats,acupoint,213
1027,acupoint,507,supports,acupoint,674
1028,disease,434,related_to,acupoint,798
1029,symptom,146,related_to,disease,552
1030,disease,271,supports,acupoint,738
1031,disease,686,treats,disease,3
1032,acupoint,36,supports,symptom,692
1033,symptom,145,treats,symptom,401
1034,symptom,51,treats,disease,683
1035,symptom,387,treats,disease,89
1036,symptom,25,supports,disease,287
1037,acupoint,147,related_to,acupoint,411
1038,symptom,208,supports,acupoint,661
1039,symptom,743,treats,acupoint,328
1040,disease,672,treats,disease,613
1041,symptom,781,treats,acupoint,92
1042,acupoint,59,supports,acupoint,604
1043,acupoint,539,supports,symptom,241
1044,acupoint,567,related_to,symptom,117
1045,symptom,4,related_to,symptom,46
1046,acupoint,540,supports,acupoint,344
1047,symptom,286,treats,disease,557
1048,symptom,775,treats,symptom,700
1049,acupoint,637,supports,acupoint,51
1050,disease,724,treats,symptom,455
1051,disease,435,treats,acupoint,789
1052,disease,404,treats,symptom,659
1053,acupoint,525,treats,acupoint,141
1054,symptom,651,related_to,symptom,69
1055,disease,780,supports,disease,799
1056,disease,715,related_to,disease,4
1057,disease,736,treats,acupoint,91
1058,acupoint,358,supports,symptom,218
1059,symptom,799,supports,acupoint,9
1060,symptom,444,related_to,acupoint,620
1061,disease,634,supports,disease,143
1062,acupoint,572,supports,acupoint,765
1063,disease,144,supports,disease,621
1064,acupoint,486,related_to,symptom,365
1065,symptom,30,supports,acupoint,416
1066,disease,438,related_to,symptom,101
1067,symptom,508,related_to,disease,129
1068,symptom,544,supports,acupoint,419
1069,acupoint,443,supports,symptom,681
1070,symptom,367,treats,acupoint,747
1071,symptom,407,supports,acupoint,471
1072,disease,177,supports,acupoint,189
1073,disease,443,related_to,disease,528
1074,symptom,528,treats,symptom,717
1075,symptom,200,related_to,symptom,407
1076,acupoint,405,related_to,acupoint,192
1077,symptom,657,supports,symptom,732
1078,symptom,624,treats,disease,299
1079,symptom,598,treats,disease,580
1080,symptom,109,treats,disease,350
1081,symptom,489,related_to,disease,156
1082,disease,331,supports,disease,390
1083,disease,26,supports,acupoint,571
1084,disease,760,supports,acupoint,325
1085,acupoint,75,supports,disease,128
1086,disease,112,related_to,disease,495
1087,symptom,597,treats,symptom,72
1088,acupoint,605,related_to,disease,360
1089,acupoint,548,supports,disease,83
1090,symptom,117,related_to,symptom,439
1091,acupoint,58,supports,disease,793
1092,acupoint,5,supports,symptom,189
1093,disease,277,supports,symptom,654
1094,acupoint,536,related_to,symptom,504
1095,disease,655,related_to,acupoint,642
1096,acupoint,658,treats,acupoint,604
1097,acupoint,19,treats,acupoint,749
1098,acupoint,349,supports,acupoint,66
1099,symptom,520,related_to,symptom,37
1100,disease,282,treats,symptom,773
1101,acupoint,412,supports,symptom,616
1102,disease,153,treats,acupoint,233
1103,acupoint,418,supports,acupoint,122
1104,symptom,575,treats,disease,173
1105,acupoint,14,related_to,symptom,201
1106,acupoint,140,related_to,acupoint,395
1107,symptom,728,related_to,acupoint,266
1108,symptom,588,related_to,disease,245
1109,disease,753,supports,disease,26
1110,symptom,335,related_to,symptom,95
1111,symptom,781,related_to,disease,401
1112,symptom,612,related_to,disease,695
1113,disease,262,treats,symptom,390
1114,symptom,505,treats,disease,662
1115,disease,260,related_to,acupoint,261
1116,disease,742,treats,disease,390
1117,symptom,440,supports,symptom,679
1118,disease,363,supports,acupoint,683
1119,symptom,275,supports,acupoint,304
1120,symptom,760,treats,symptom,362
1121,symptom,561,related_to,symptom,164
1122,disease,507,treats,disease,402
1123,disease,531,related_to,acupoint,158
1124,acupoint,679,related_to,disease,374
1125,symptom,483,treats,symptom,624
1126,disease,250,treats,symptom,419
1127,symptom,575,treats,symptom,665
1128,disease,308,treats,symptom,441
1129,symptom,708,related_to,symptom,33
1130,disease,25,supports,disease,327
1131,acupoint,370,supports,acupoint,611
1132,acupoint,545,related_to,disease,475
1133,acupoint,751,treats,acupoint,469
1134,acupoint,288,treats,symptom,777
1135,acupoint,581,treats,symptom,479
1136,disease,233,supports,disease,146
1137,symptom,323,related_to,symptom,354
1138,symptom,644,supports,acupoint,248
1139,symptom,30,treats,disease,142
1140,disease,573,related_to,acupoint,363
1141,acupoint,693,treats,symptom,714
1142,symptom,5,related_to,disease,24
1143,symptom,190,supports,acupoint,320
1144,acupoint,352,treats,acupoint,143
1145,disease,611,related_to,symptom,704
1146,symptom,701,treats,acupoint,769
1147,disease,636,related_to,acupoint,81
1148,symptom,743,treats,acupoint,146
1149,acupoint,673,related_to,symptom,30
1150,disease,171,related_to,disease,190
1151,disease,271,treats,symptom,445
1152,symptom,390,treats,symptom,353
1153,acupoint,709,treats,symptom,373
1154,disease,229,supports,acupoint,568
1155,symptom,694,related_to,disease,300
1156,disease,83,related_to,symptom,775
1157,disease,42,supports,symptom,83
1158,symptom,238,related_to,acupoint,81
1159,disease,682,related_to,disease,367
1160,disease,774,supports,acupoint,706
1161,disease,716,treats,disease,139
1162,disease,191,supports,acupoint,426
1163,disease,205,treats,disease,257
1164,disease,98,treats,acupoint,684
1165,disease,488,related_to,disease,737
1166,symptom,781,supports,acupoint,780
1167,disease,264,treats,acupoint,772
1168,disease,30,supports,disease,539
1169,acupoint,524,supports,disease,402
1170,acupoint,15,supports,symptom,61
1171,disease,585,treats,acupoint,618
1172,disease,247,treats,acupoint,634
1173,symptom,345,treats,disease,763
1174,disease,61,related_to,disease,34
1175,symptom,338,supports,symptom,605
1176,symptom,147,treats,symptom,721
1177,symptom,429,related_to,acupoint,693
1178,acupoint,178,treats,disease,235
1179,symptom,570,supports,acupoint,316
1180,symptom,353,treats,symptom,299
1181,symptom,156,treats,acupoint,379
1182,symptom,249,related_to,disease,376
1183,acupoint,696,treats,symptom,180
1184,symptom,244,treats,acupoint,262
1185,acupoint,483,related_to,disease,453
1186,disease,478,treats,symptom,625
1187,acupoint,113,supports,disease,300
1188,symptom,25,supports,disease,644
1189,disease,199,treats,symptom,725
1190,acupoint,663,related_to,acupoint,447
1191,symptom,382,treats,acupoint,40
1192,symptom,669,treats,symptom,600
1193,disease,496,treats,symptom,658
1194,acupoint,329,treats,disease,151
1195,symptom,599,treats,symptom,479
1196,symptom,130,related_to,disease,66
1197,disease,219,treats,symptom,115
1198,disease,145,supports,symptom,86
1199,symptom,55,supports,symptom,501
1200,acupoint,634,treats,acupoint,101
